SeniorCitizen,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_scaled,MonthlyCharges_scaled,TotalCharges_scaled,Churn
0,1.0,1.3877787807814457e-17,1.1102230246251565e-16,5.551115123125783e-17,0.0,0.9999999999999999,1.1102230246251565e-16,0.9999999999999999,0.0,5.551115123125783e-17,0.9999999999999999,0.0,0.0,0.9999999999999999,5.551115123125783e-17,0.0,0.9999999999999999,5.551115123125783e-17,5.551115123125783e-17,0.9999999999999999,5.551115123125783e-17,5.551115123125783e-17,0.9999999999999999,5.551115123125783e-17,5.551115123125783e-17,0.9999999999999999,0.0,-2.7755575615628914e-17,0.0,5.551115123125783e-17,1.0,0.3372734436564224,-0.9386735572782086,-0.1526195322269785,0
0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.9999999999999999,0.0,0.0,-0.16312056737588648,0.5302325581395348,0.21124189620194145,0
0,1.0,-1.3877787807814457e-17,0.0,0.0,1.1102230246251565e-16,1.0,0.0,1.0,-5.551115123125783e-17,5.551115123125783e-17,1.0,5.551115123125783e-17,-5.551115123125783e-17,1.0,0.0,-5.551115123125783e-17,1.0,0.0,0.0,1.0,1.1102230246251565e-16,0.0,1.0,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,1.0,1.0000000000000002,2.7755575615628914e-17,5.551115123125783e-17,-5.551115123125783e-17,0.8379705400981996,-0.9393440667859274,-0.011321565346058993,0
1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32978723404255317,0.08046511627906969,0.5488311185845449,0
0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6063829787234043,-0.298139534883721,0.5159670243002337,0
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6914893617021276,0.25651162790697674,1.1378960134521807,0
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2553191489361702,0.5795348837209302,0.7546762696983675,0
0,1.0,1.3877787807814457e-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.0,0.0,-0.4326241134751772,-0.3888372093023257,-0.285624056520323,0
1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,-0.010638297872340441,-0.35627906976744195,0.005089209981994303,0
0,1.0,1.3877787807814457e-17,1.1102230246251565e-16,1.6653345369377348e-16,-1.1102230246251565e-16,1.0000000000000002,0.0,1.0000000000000002,-5.551115123125783e-17,5.551115123125783e-17,1.0000000000000002,-5.551115123125783e-17,0.0,1.0000000000000002,5.551115123125783e-17,0.0,1.0000000000000002,1.1102230246251565e-16,5.551115123125783e-17,1.0000000000000002,-5.551115123125783e-17,1.1102230246251565e-16,1.0000000000000002,-1.1102230246251565e-16,1.0,0.0,5.551115123125783e-17,0.0,8.326672684688674e-17,5.551115123125783e-17,1.0000000000000002,-0.5508097808828198,-0.9391114196459565,-0.39655237895136136,0
0,-5.551115123125783e-17,1.3877787807814457e-17,0.9999999999999998,5.551115123125783e-17,0.0,1.0,0.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,0.0,1.0,1.0,2.7755575615628914e-17,0.0,0.0,0.36406619385342787,-0.8475452196382429,-0.07555608464821123,0
0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.276595744680851,0.11162790697674418,0.5714795910775137,0
0,1.0,0.0,0.0,5.551115123125783e-17,-5.551115123125783e-17,1.0,0.0,1.0,0.0,0.0,1.0,-5.551115123125783e-17,-5.551115123125783e-17,1.0,0.0,-5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,1.0,-5.551115123125783e-17,5.551115123125783e-17,1.0,-5.551115123125783e-17,-5.551115123125783e-17,2.7755575615628914e-17,1.0,-5.551115123125783e-17,1.0,5.551115123125783e-17,-5.551115123125783e-17,0.36579378068739765,-0.9407155635062614,-0.13617871986795066,0
1,-1.1102230246251565e-16,0.0,1.0,-5.551115123125783e-17,0.9999999999999999,0.0,1.0,0.0,0.0,1.0,0.0,-5.551115123125783e-17,1.0,0.0,-5.551115123125783e-17,1.0,0.0,0.0,-5.551115123125783e-17,0.0,0.9999999999999999,-5.551115123125783e-17,0.0,0.9999999999999999,0.9999999999999999,2.7755575615628914e-17,-5.551115123125783e-17,-5.551115123125783e-17,5.551115123125783e-17,1.0,-5.551115123125783e-17,-0.1765957446808511,0.4495813953488372,0.1653531941488966,0
0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.7755575615628914e-17,0.9999999999999998,0.0,0.0,0.9999999999999999,0.0,0.8156028368794326,0.6493023255813952,1.7163683080112895,0
0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.0,1.0,0.0,0.0,0.9999999999999999,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.0,1.0,0.0,0.0,0.9999999999999998,1.0,-2.7755575615628914e-17,5.551115123125783e-17,5.551115123125783e-17,0.8956433637284702,0.8338870431893688,2.0196808295794915,0
0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4787234042553192,0.08139534883720934,-0.2935521792830464,0
0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10106382978723405,0.192093023255814,0.4086471927501079,0
0,1.0,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0,0.0,0.0,1.0,0.8,0.0,0.19999999999999998,-5.551115123125783e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,-2.7755575615628914e-17,1.0,0.0,0.0,0.0,1.0,0.5702127659574467,-0.17711627906976754,0.5809139744944272,0
0,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,0.0,1.0,-0.2765957446808511,-0.28930232558139546,-0.16305312916970477,0
0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06382978723404255,-0.7497674418604654,-0.1390306691864704,0
0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.9999999999999999,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.9999999999999999,0.0,0.0,0.0,0.16806201550387584,0.2714840552967962,0
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2765957446808511,-0.12558139534883722,0.40730048659990176,0
0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.021276595744680854,0.40465116279069774,0.3492061130042708,0
0,1.0,0.0,0.0,1.0,-5.551115123125783e-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,2.7755575615628914e-17,0.0,-5.551115123125783e-17,5.551115123125783e-17,1.0,-5.551115123125783e-17,-0.38104448742746616,-0.38012684989429185,-0.24745843879487733,0
0,1.0,0.0,5.551115123125783e-17,0.0,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,5.551115123125783e-17,0.0,0.0,1.0,5.551115123125783e-17,0.0,0.9999999999999999,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,0.9999999999999999,0.0,0.028368794326241176,0.5525581395348838,0.4952852884133669,0
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1702127659574468,0.08651162790697658,0.37618487820121727,0
0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,1.0,0.0,0.0,0.0,0.06382978723404258,0.2648062015503875,0.4045822730812538,0
1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3404255319148936,0.5255813953488373,0.9318313715569708,0
0,0.0,1.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,0.9999999999999999,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.9999999999999999,0.0,0.0,-0.17730496453900707,-0.8417054263565893,-0.25608001865051605,0
0,-5.551115123125783e-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.7755575615628914e-17,1.0,-2.7755575615628914e-17,0.8749999999999999,0.125,0.0,0.7978723404255319,-0.0977906976744187,0.8711514709602535,0
1,0.0,1.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,0.9999999999999999,0.0,0.3191489361702127,-0.286201550387597,0.28680128767925084,0
0,1.0,0.0,5.551115123125783e-17,0.0,0.0,0.9999999999999999,5.551115123125783e-17,0.9999999999999999,-5.551115123125783e-17,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,0.9999999999999999,0.0,0.0,1.0,5.551115123125783e-17,1.0000000000000002,0.0,0.0,0.0,0.524822695035461,-0.9409612403100776,-0.10110266216276542,0
0,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,5.551115123125783e-17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9999999999999999,5.551115123125783e-17,1.0,0.0,0.0,0.0,0.3120567375886525,-0.17426356589147296,0.37816897566008445,0
1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7659574468085106,0.622325581395349,1.5988750167408223,0
0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.3962765957446808,-0.9425581395348839,-0.35246499308046014,0
0,1.0,0.0,5.551115123125783e-17,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,0.9999999999999999,0.0,0.3404255319148936,0.38263565891472867,0.830652321642039,0
0,-5.551115123125783e-17,1.3877787807814457e-17,0.9999999999999998,1.0,0.0,0.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.0,1.0,0.0,5.551115123125783e-17,0.9999999999999998,-2.7755575615628914e-17,0.9999999999999999,5.551115123125783e-17,-5.551115123125783e-17,0.8594224924012157,0.37109634551495013,1.4542853316383468,0
0,1.0,1.3877787807814457e-17,5.551115123125783e-17,1.0,0.0,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,0.9999999999999999,2.7755575615628914e-17,0.0,0.0,0.0,5.551115123125783e-17,1.0,-0.5208825847123719,-0.4737984496124032,-0.35226989016367144,0
0,1.0,1.3877787807814457e-17,0.0,0.0,5.551115123125783e-17,1.0,0.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,-5.551115123125783e-17,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.9999999999999999,5.551115123125783e-17,0.0,-2.7755575615628914e-17,0.9999999999999999,5.551115123125783e-17,0.0,-0.4633569739952719,-0.9369250645994833,-0.37139080271622943,0
0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0,5.551115123125783e-17,0.9999999999999999,0.0,-0.22340425531914893,-0.29085271317829464,-0.11207918532958333,0
0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.9999999999999999,0.0,0.0,0.49645390070921985,0.45798449612403097,1.0877913523112255,0
1,0.0,0.0,1.0,0.0,1.0,0.0,5.551115123125783e-17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,0.0,0.0,0.9999999999999999,0.0,0.5886524822695036,0.34542635658914717,1.1002068421600868,0
0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2978723404255319,0.29069767441860467,0.7049895090846863,0
0,0.0,-1.3877787807814457e-17,1.0,-5.551115123125783e-17,0.0,1.0,-5.551115123125783e-17,1.0,-5.551115123125783e-17,5.551115123125783e-17,1.0,0.0,-5.551115123125783e-17,1.0,0.0,-1.1102230246251565e-16,1.0,0.0,-1.1102230246251565e-16,1.0,0.0,-5.551115123125783e-17,1.0,0.0,-5.551115123125783e-17,2.7755575615628914e-17,1.0,0.0,1.0,5.551115123125783e-17,-5.551115123125783e-17,0.8320874065554915,-0.8455562539283472,0.0969399184455508,0
0,0.0,-1.3877787807814457e-17,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,1.0,-5.551115123125783e-17,5.551115123125783e-17,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,0.0,1.0,5.551115123125783e-17,5.551115123125783e-17,1.0,5.551115123125783e-17,5.551115123125783e-17,1.0,5.551115123125783e-17,-5.551115123125783e-17,2.7755575615628914e-17,0.9999999999999998,0.0,0.0,5.551115123125783e-17,1.0,0.789598108747045,-0.8453057708871665,0.07324020200316683,0
0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6382978723404256,0.4716279069767441,1.268031725718367,0
0,-5.551115123125783e-17,0.0,0.9999999999999998,5.551115123125783e-17,0.9999999999999999,0.0,0.9999999999999998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.551115123125783e-17,1.0,0.0,-5.551115123125783e-17,1.0,0.0,-5.551115123125783e-17,0.9999999999999999,2.7755575615628914e-17,5.551115123125783e-17,-2.7755575615628914e-17,5.551115123125783e-17,1.0,-5.551115123125783e-17,-0.41223404255319146,0.08656976744186046,-0.19872565140399684,0
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.425531914893617,0.5655813953488371,1.027529352241782,0
0,0.0,1.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0,1.0,0.0,-5.551115123125783e-17,0.0,0.0,1.0,-5.551115123125783e-17,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,-2.7755575615628914e-17,1.0,0.0,0.0,0.0,1.0,0.225531914893617,-0.5707906976744187,0.055112275114953646,0
0,1.0,0.0,0.0,1.0,0.0,0.0,-5.551115123125783e-17,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-5.551115123125783e-17,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-2.7755575615628914e-17,-5.551115123125783e-17,0.0,0.0,1.0,-5.551115123125783e-17,0.1148936170212766,-0.28093023255813965,0.1566167170131397,0
0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.7755575615628914e-17,5.551115123125783e-17,1.0000000000000002,0.0,0.0,0.0,-0.2579787234042553,-0.3790697674418606,-0.16161775866430556,0
0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.6158139534883722,1.2058674722102347,0
